ID,A1_2025,A2,A3_2025,A11,A12,A5,A13,A13a,A4pond,A4lr,A4sand,A4mo,A4plat,A4riv,A6bank,A6wade,A6boat,A6kayak,A6tube,A6craft,A6ice,A6othr,A7rod,A7fly,A7snag,A7sp,A7uw,A7arch,A7set,A7othr,Q11,A14pub,A14priv,A8,A9,A10,Q16,E7,Q18a,Q18b,Q18c,D4oga,D4tr,D4lrp,D4rsc,B1_2025,D4a_2025,D4b_2025,D4c_2025,D4d_2025,D4e_2025,D4f_2025,D4g_2025,D4h_2025,D4i_2025,D4j_2025,D4k_2025,D4l_2025,D4m_2025,C1jan_2025,C1feb_2025,C1mar_2025,C1apr_2025,C1may_2025,C1june_2025,C1july_2025,C1aug_2025,C1sept_2025,C1oct_2025,Q23_1,Q23_2,Q23_3,B2stb_no,B2stb_lrp,B2stb_rsc,B2wpr_no,B2wpr_lrp,B2wpr_rsc,B2whb_no,B2whb_lrp,B2whb_rsc,B2lmb_no,B2lmb_lrp,B2lmb_rsc,B2smb_no,B2smb_lrp,B2smb_rsc,B2sun_no,B2sun_lrp,B2sun_rsc,B2crp_no,B2crp_lrp,B2crp_rsc,B2ywp_no,B2ywp_lrp,B2ywp_rsc,B2wae_no,B2wae_lrp,B2wae_rsc,B2ntp_no,B2ntp_lrp,B2ntp_rsc,B2musk_no,B2musk_lrp,B2musk_rsc,B2ccf_no,B2ccf_lrp,B2ccf_rsc,B2bcf_no,B2bcf_lrp,B2bcf_rsc,B2fcf_no,B2fcf_lrp,B2fcf_rsc,B2bh_no,B2bh_lrp,B2bh_rsc,B2fwd_no,B2fwd_lrp,B2fwd_rsc,B2stur_no,B2stur_lrp,B2stur_rsc,B2carp_no,B2carp_lrp,B2carp_rsc,B2aCarp_no_2025,B2aCarp_lrp_2025,B2aCarp_rsc_2025,B2rbt_no,B2rbt_lrp,B2rbt_rsc,B2pdf_no,B2pdf_lrp,B2pdf_rsc,B2oth_no,B2oth_lrp,B2oth_rsc,B2any_no,B2any_lrp,B2any_rsc,B3stb,B3wpr,B3whb,B3lmb,B3smb,B3sun,B3crp,B3ywp,B3wae,B3ntp,B3musk,B3ccf,B3bcf,B3fcf,B3bh,B3fwd,B3stur,B3carp,B3aCarp_2025,B3rbt,B3pdf,B3oth,B3any,Q26,Q27,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,C2a,C2b,C2c,C2d,C2e,C2f,C2g,C2h,C2i,C2j,C2k,C2l,C2m,C2n,C2o,C2p,C2q,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,E1a,E1b,E1c,E1d,E1e,E1f,E1g,E1h,E1i,E1j,E1k,E1l,E1m,E1n,E1o,E1p,E2,Q34,Age,E8,F2,F3,Q38,mode,Source,Condition
2669650,4,1, ,2, ,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,4,4,3,1,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,12,12,12,4,4,2,12,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , ,4,3,3,5,1,4,4,4,1,3,1,5,1,1,5,5,5,3,3,3,3,3,3,3,4,3,3,3,3,3, , , , , ,4, ,4, , , , , , , ,1,1994,32,68803, , , ,1,1,1
2669654,11,1, ,2, ,1, ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,4,4,1,2,1, , ,1,2,2,2,2,6,4,3,4,4,3,2,4,2,4,4,4,4,2,12,12,12,12,12,12,12,12,1,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , ,5, ,5,5, , , , , , , , , , , , , , , , ,2, , , , , , , ,4,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,4,3,3,3,2,3,2,4,4,2,5,4,4,4,3,2,1,1,5,4,2,1,2,3,5,3,4,2,2,1,1974,52,51241,Spending time outdoors with a friend., , ,2,8,2
2669838,4,1, ,2, ,2, ,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2, , ,1,2,2,2,1,4,4,3,3,5,5,3,1,3,1,4,4,3,3,12,7,10,11,11,11,11,11,9,6,4,5,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0, , , ,5, ,4,4, ,5, , ,4,5, ,5, , , , ,4, ,5,5,2, , , , , , , ,5,5,5,5,5,5,5,5,1,5,2,5,5,5,5,5,5,1,5,1,1,4,1,5,5,5,5,5,5,1,5,1,1,5,5,5,5,1,5,1,5,5,5,4,5,2,1993,33,68505,"Friendly people, beautiful lakes and game parks, non crowded fishing experience","Larger predatory game fish or a more expansive ecosystem system with different types of fish in certain lakes, example medowlark lake is beautiful lake but fishing there is hard because majority of the fishes there was small and very few species to target, thats alot of the small lakes in that area. Also better maintainment of the banks around lakes will open up more fishing spot and reduce overcrowding. Example wildwood had one bank cleaned up but the other size was so over grown and hard to get to that it caused alot of overcrowding on one side of the lake.","I love fishing in nebraska but finding a fun fishery that produces good size fish and plenty of opportunities to catch them is kinda difficult in nebraska lakes currently wildwood lake is my favorite due the amount of fish types it hold and the size of large channels 15lbs plus, and the variety of the ecosystem it has to really challenge your skills when fishing through different types of cover. But then theres plenty of lakes like twin lakes and medowlark, and lakes that are in that size range that seem to produce hardly any fish let alone fun structure to fish around and the lakes themselves are pretty but with nothing coming out of them, its hard for a fisherman to explore these places and want to invest in the surrounding areas by buying bait and meals and etcetera. Nebraska Game and Parks has an opportunity of turning those boring lakes into predatory fish Hotspot like stock muskie or large stripped bass or wipers because stores sell plenty of gear theres just not enough places to use them at which is disappointing.",1,6,2
2670335,4,1, ,2, ,2, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1, , ,1,2,2,2,1,12,5,3,4,5,5,3,2,2,3,3,3,3,3,12,12,12,11,11,11,11,11,12,12,3,3,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5, ,5,5,5, ,5,5,5, , ,5, , , , ,5, , ,5, , , ,2, , , , , , , ,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,1
2671116,6,1, ,1,1,2, ,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,5,5,1,2,1, , ,1,2,2,2,2,9,3,5,5,5,5,4,1,3,2,5,3,3,4,12,12,4,6,6,7,7,6,6,5,1,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0, , , , , , , , ,3, , ,4, , , , , , , , , , , ,2,0,1,1,1, , , ,4,4,4,3,5,3,1,5,3,4,2,1,1,5,5,3,5,4,2,5,2,5,1,3,4,1,4,5,5,2,5,5,3,5,5,4,4,3,2,2,5,4,5,5,4,1,1971,55,68776,"Well kept boat ramps, friendly staff, close to home",- Lower walleye limits to increase numbers and size - stop messing with water levels in spring spawning season., ,2,8,2
2671189,4,1, ,2, ,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,5,5,3,2,1, , ,1,2,2,2,2,9,2, ,3,4,4,4,3,4,3,3,3,3,4,12,12,12,12,2,4,4,2,2,12,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,1,1,1,4,1,3,1,3,1,1,2,2,1,1,1,3,3,3,4,2,4,3,4,4,3,3,2,3,3,4,4,2,3,2,3,4,2, ,3,2,3,4,3,2,4,1,1966,60,68784, ,"More ways to get boats in and out of docks, gets to crowded now. More open spaces to camp - We never know if going to last minute & most good spots by Water are always reserved months in advance.", ,2,8,2
2671316,4,1, ,2, ,2, ,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,6,6,2,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , ,12,12,12,2,3,2,1,12,12,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0, , , ,5,5,5, , , , , ,5,5,5, , , , , , , ,5,5,2, , , , , , , ,5,4,5,3,3,4,4,2,1,4,2,4,4,1,4,5,4,3,3,4,2,2,1,3,3,2,5,5,4,5,2,3,2,3,4,1,3,3,3,4,4,3,3,3,2,2,1962,64,68106, , , ,1,4,1
2671729,4,1, ,1,1,2,11, ,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5, ,1,1,2,1,1,2,5,10, ,1,1,1,1, ,5,4,5,4,5,4,5, ,4,5,4,5,4,6,8,9,10,11,12,8,9,10,6,5,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,3,4,5,2,3, , ,1,3,4,5, ,1,3,4,5,2,1,3,4,5,2,1,18,2, ,5, ,2,5,2,3,4,5,3,2,4,5,4,3,4,2,3,4,5,3,2,2,3,1,4,5,2,3,4,1,3,5,2,1,3,4,5, ,4,5,2,1,3,4,5,1,2,3,4,1,2005,21,68506,Catching big fish.,Catch 5 fish at a time.,and be patient to wait for the fish to come eat your hook.,2,8,2
2672451,26,2,10,2, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1944,82,68504,I DO NOT FISH!,NONE,I DO NOT FISH,2,8,1
2672809,21,2,10, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,3,3,3,4,2,3,1,2,1,4,3,1,4,3,3, , , , , , , , , , , , ,4,2,2,1,1,4,2,3,2,2,4,4,2,2,2,3,2,1946,80, , , , ,2,8,1
2674253,4,1, ,2, ,2, ,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,1,2,2,1, , ,1,2,2,2,2,9,2,3,4,4,4,3,4,4,3,3,2,4,4,12,12,12,3,7,5,2,12,12,12,6,6,6,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,6,6,6, , , ,5,5,5,5,5,5,4,5,2,5,4,5,5,2,5,5,5,2,4,4,3,3,2,5,4,1,3,5,4,4,4,5, ,2,4,1,3,4,2,4,4,2,2,2,3,1,1964,62,68025,I enjoy the memories we make with our kids as well as our grandkids now. Being out in nature is important too.,Would like more lakes to be stocked with Walleye., ,2,8,2
2675298,24,1, ,2, ,2, ,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,5,1,2,2,1, , ,1,2,2,2,2,9,3,3,4,4,4,4,3,3,3,4,3,4,3,12,12,12,4,3,3,4,5,12,12,3,4,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2, , , , , , , ,3,3,3,4,3,3,3,4,1,4,3,3,3,2,4,4,2,3,3,3,3,2,2,3,4,3,3,4,4,4,3,4,2,3,4,3,4,2,3,4,4,3,3,3,4,2,1968,58,68358,Learning new techniques for different species, , ,1,6,1
2676034,21,1, ,2,2,2, ,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1, ,5,3,1,2,1, , ,1, ,1, , , ,3,3,3,4,3,3,2,3,3,3,3,3,3, , , ,5, , , , , ,5,1,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , ,2,0,1,1,1,1,1,1,4,3,3,2,1,1,1,1,1,3,3, ,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,4,4,3,4,4,3,4,4,2,1954,72,68137, , , ,2,8,2
2676436,1,1, ,1,2,2, ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4,4,2,2,1, , ,1,2,2,2,2,6,4,3,4,4,3,2,2,2,2,3,4,3,2,12,12,12,1,12,12,12,12,12,12,6,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , , , ,5,5, , , , , , , , , , , , , , , ,5,2, , , , , , , ,4,4,4,4,4,4,5,1,1,4,1,4,3,1,4,4,5,4,5,3,4,3,3,4,4,3,4,4,4,3,4,2,1,4,5,4,4,1,2,2,5,1,4,2,5,1,1998,28,68528,variety of fishing locations,unsure, ,2,8,2
2676443,12,1, ,1,1,2, ,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1, ,7,7,3,1,1, , ,1,2,2,2,2,9,2,3,2,4,2,4,4,4,2,2,2, ,3, , , , , , ,3, , , ,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,5, , ,5, , ,5,5,5, , , , , , , , , ,2, , , , , , , ,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,4,4,2,4,2,4,2,2,4,3,2,2,5,3,3,2,2,5,5,1,1,1,3, ,1,1,1,1,2,1993,33,80003,"The amount of easy access points to fish, and the amount of water that is publically available",Being from out of state and only doing 3 day fishing I don't have enough time to give suggestions, ,2,8,2
2677649,4,1, ,2, ,1, ,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1, , ,1,2,2,2,2,4,4,3,4,4,4,3,3,2,3,3,3,4,2,12,12,2,2,4,6,6,6,3,1,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5, , , , ,5, , , , , ,5, , , , , ,2, , , , , , , ,4,4,4,4,4,4,4,3,1,3,1,2,2,1,4,3,4,1,5,2,2,4,3,4,4,3,4,5,4,4,5,5,1,5,5,2,3,1,3,3,4,4,4,4,4,2,1978,48,68127, , , ,2,8,1
2679364,7,1, ,1,2,2, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,0,1, ,2,2,2,2,7,3,3,4,3,4,3,3,3,4,4,4,4,3,12,12,12,12,12,12,12,2,3,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0, , , ,5, ,5,5, , , , , , , , , , , , , , , ,5,2, , , , , , , ,4,4,4,3,3,4,1,3,1,2,1,1,1,1,3,1,3,3,4,3,3,4,3,4,4,3,5,4,4,4,4,3,2,4,4,4,3,3,4,3,4,4,3,3,2,2,1967,59,68116,The number of impoundments within 40 minutes of my house.,Dredge the darn lakes so that the silt is actually removed and the depths are increased.  Standing Bear and Lake Cunningham could use a lot more focus on silt removal.  Especially disappointed with Standing Bear's joke of a refurbishment.  Some contractor made off well on that one., ,1,1,2
2679613,1,1, ,1,1,2, ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,5,5,2,2,2,0, ,1,2,2,1,1,4,4,2,3,5,2,4,3,3,4,4,4,4,4, , , , , , , ,3, , ,5,5,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , ,4,4,4,4,4,4,4,4,1,4,4,4,1,2,4,4,4,3,4,2,3,3,3,4,4,4,4,3,4,5,1,1,2,2,4,1,5,4,3,5,4,2,2,5,2,1,1983,43,82009,getting away from Wyoming,"Make it free for us Gold Star spouses. My husband was active duty for 19 years and passed away 2 years ago. I am covered for life now. Same should be for fishing, camping and hunting",Give the military that dont reside their and their spouses more discounts,1,1,2
2679855,11,1, ,1,2,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,3,3,1,2,1, , ,1,2,2,2,2, ,4,5,5,4,4,4,4,3,4,4,4,4,2,12,12,12,12,12,2,12,12,12,12,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1971,55,51501,it was relaxing,none, ,2,8,1
2680100,21,1, ,1,1,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,5,2,1, , ,1,2,2,2,1,4,1,4,3,4,4,3,2,1,4,4,1,1,2,12,12,12,1,12,1,12,12,1,12,6,6,6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0, , , ,5, ,5,5, , ,5, , , , , , , , , ,5, , ,5,2, , , , , , , ,4,5,4,4,4,3,3,4,1,4,1,4,3,1,4,4,5,2,3,4,2,5,2,5,5,1,5,5,5,4,2,1,1,4,5,3,4,1,2,2,5,1,4,4,3,2,1951,75,68046,The variety of fish at most lakes.,N/A,N/A,2,8,2
2680619,13,1, ,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,1,1,2,1, , ,1, , ,1, ,23,3,3,5,5,5,3,1,3,4,3,3,4,3,12,12,12,12,1,12,12,12,12,12,6,6,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0, , , , , , , , , , , ,5, , , , , , , ,5, , , ,2, , , , , , , ,5,2,5,4,3,3,5,4,1,2,2,5,4,1,4,2,3,3,3,2,3,5,2,4,3,2,3,5,3,5,3,3,2,3,4,1,3,3,3,3,4,2,3,3,3,2,1988,38,46360,Best to go outside and recreate within the clean waters of the diverse ecology of the state.,Not applicable for this year.,Looking forward to another great year outdoors in 2026.,2,8,1
2681133,4,1, ,2, ,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,5,6,1,2,1, , ,1,2,2,2,2,3,4,2,5,5,3,4,3,2,2,2,2,2,4,12,12,12,12,12,1,1,6,6,6,4,4,4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0, ,4,4, , , , , , , , ,4,4,4, , , ,4,4,4, , , ,2, , , , , , , ,4,4, , ,3,4,4,4,3,4,3,4,4,2,4,5,4,2,3,4,3,4,3,5,5,3,4,4,4,5,2,3,1,1,4,2,3,4,3,4,4,3,3,3,2,2,1968,58,68801,"The landscapes, the thrill of fishing, and spending time with my family, teaching the children about nature and teaching them to follow the rules.","For the moment, none, since everything I've seen has been fair and accurate.",-,2,8,1
2681254,4,1, ,2, ,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,2,3,2,1, , ,1,2,2,2,2,23,4,3,3,3,2,3,3,3,3,3,3,3,3,12,12,12,12,12,1,12,1,12,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , ,4,2,4,4,1,2,2,2,1,2,1,3,3,1,2,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,5,2,2,2,2,2,4,3,2,2,3,2,1957,69,68028, , , ,2,8,1
2681658,4,1, ,2, ,1, ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1, , ,1,2,2,2,2,23, , , , , , , , , , , , , , , , , , ,1,1,2,2, ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , ,5,2, , , , , , , ,5,3,5,5,1,4,3,1,1,1,1,4,1,1,2,5,5,3,5,4,3,3,1,3,3,1,5,5,5,5,4,3,1,4,5,4,1,1,1,4,5,1,3,1,2,1,1986,40,68136,Spending time with my son, , ,1,7,1
2682147,12,1, ,1,1,2,2, ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,7,7,1,1,1, , ,1,2,2,2,2, ,5,2,4,4,4,2,3,2,4,4,4,4,2,12,12,12,12,3,12,12,3,12,12,6,6,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0, , ,4, , , , , , ,5, ,5, , , , , , , , , , , ,2, , , , , , , ,4,5,5,5,4,4,4,5,3,4,1,4,4,5,5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,5,4,4,1,5,5,5,5,4,2,4,1,1974,52,66414,We enjoy the white sandy beaches in Burwell. We really like Calamus Lake & the people in Burwell are so friendly., , ,2,8,1
2682917,11,1, ,1,1,2, ,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,5,5,2,1,1, , ,1,1,1,1,1,21,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,2,6,8, ,11,11,11,8,3,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,5, , ,5,5,3,5, ,1, , ,1,1,1, ,5, , , , ,5, , ,2, , , , , , , ,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,3,5,3,3,5,4,5,3,3,3,4,5,3,2,1998,28,51106,Many spots to try,Stock more, ,1,1,2
